User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000349,P00265442,M,0-17,10,C,0,0,5,,,3684
1002205,P00171742,F,26-35,7,A,3,1,5,,,3570
1000162,P00110942,F,18-25,4,C,4+,0,1,2.0,,12054
1000602,P00242742,F,55+,6,C,2,0,1,2.0,9.0,4118
1005777,P00145642,M,0-17,0,C,4+,0,1,8.0,17.0,11877
1001400,P00237542,M,26-35,7,B,4+,0,1,15.0,16.0,19509
1003637,P00351042,M,26-35,6,C,1,1,5,,,5177
1000365,P00304642,F,18-25,4,A,1,0,2,14.0,15.0,9992
1002883,P00133642,M,18-25,20,B,3,0,5,,,5148
1001446,P00356942,M,36-45,12,B,4+,1,8,17.0,,8029
1004555,P00003942,F,18-25,9,C,1,1,5,14.0,,8894
1005100,P00331342,M,51-55,6,B,1,1,8,16.0,,9878
1005530,P00053342,F,18-25,4,B,0,0,1,2.0,4.0,4176
1004287,P00259542,M,26-35,7,C,2,1,5,,,1838
1005223,P00335942,M,55+,10,C,1,1,8,,,6102
1003620,P00112842,M,26-35,7,A,1,0,8,17.0,,8048
1003640,P00121342,M,36-45,7,C,2,1,1,5.0,18.0,19548
1005530,P00058142,F,18-25,4,B,0,0,3,4.0,12.0,8101
1005682,P00075942,M,18-25,0,B,2,0,5,14.0,,8602
1002638,P00111242,M,26-35,14,B,2,0,1,18.0,,15689
1005811,P00111942,M,18-25,4,B,3,0,8,17.0,,9710
1002293,P00114842,F,55+,3,B,1,1,5,,,8662
1004064,P00185542,M,46-50,0,A,1,1,4,5.0,,771
1004268,P00147942,F,46-50,20,B,3,0,1,16.0,,15322
1001547,P00255842,M,55+,13,A,4+,1,16,,,16134
1002042,P00065042,M,0-17,10,C,4+,0,5,15.0,,6986
1004161,P00350242,M,46-50,0,B,3,1,5,14.0,,1722
1002032,P0098242,M,51-55,14,C,4+,1,1,16.0,,15892
1001778,P00347642,M,18-25,4,B,1,0,1,6.0,,15395
1004675,P00250642,F,18-25,4,A,2,0,11,,,5925
1000190,P00148642,M,26-35,17,A,1,0,6,10.0,13.0,8286
1000676,P00117442,M,18-25,16,B,1,1,5,14.0,,5286
1005787,P00090942,M,26-35,20,B,0,0,1,2.0,14.0,19540
1003101,P00024742,M,18-25,15,C,0,0,8,11.0,,8109
1004156,P00182142,M,55+,20,B,1,0,1,5.0,6.0,15237
1001216,P00138542,M,26-35,2,A,1,1,5,6.0,,7178
1003850,P00028842,M,18-25,3,B,0,0,6,8.0,,19944
1002097,P00085342,M,18-25,5,C,0,0,10,13.0,,18773
1005522,P00347142,M,26-35,14,B,0,0,5,,,8828
1005230,P00115842,M,26-35,12,B,4+,0,16,,,12610
1000355,P00023042,M,18-25,3,B,2,0,5,14.0,,7048
1003796,P00034842,M,46-50,14,C,4+,1,5,14.0,,6871
1004506,P00085242,M,51-55,16,B,2,0,8,14.0,17.0,9904
1000313,P00053842,F,18-25,4,A,4+,0,4,5.0,12.0,2844
1000338,P00159442,M,36-45,7,A,1,0,5,8.0,,6949
1000053,P00346042,M,26-35,0,B,1,0,6,8.0,15.0,16665
1005954,P00222242,M,46-50,11,A,2,1,1,2.0,13.0,4107
1005780,P00144642,M,18-25,17,B,1,0,1,15.0,16.0,19257
1000550,P00184942,M,46-50,8,B,1,1,1,8.0,17.0,15365
1000566,P00209842,M,26-35,17,A,3,0,5,8.0,,5323
1005892,P00250842,M,46-50,2,C,4+,0,8,,,6061
1002453,P00318342,M,26-35,7,B,0,0,14,,,14872
1000235,P00178842,M,26-35,0,B,0,0,2,4.0,9.0,9539
1005795,P00002242,M,26-35,1,A,1,1,6,8.0,16.0,12345
1002106,P00369742,F,18-25,20,A,3,1,5,,,7004
1005235,P00260042,M,26-35,4,C,1,0,5,8.0,,8579
1004277,P00009542,M,36-45,16,A,0,0,8,,,10026
1002638,P00313542,M,26-35,14,B,2,0,5,8.0,,5206
1004408,P00226242,F,46-50,2,B,1,1,11,15.0,,2994
1004425,P00352142,M,36-45,7,B,1,0,1,6.0,16.0,7846
1004181,P00212942,F,26-35,7,C,2,0,5,,,7147
1002050,P00301542,F,36-45,3,C,2,0,16,,,8068
1000563,P00209742,M,26-35,4,A,3,0,1,11.0,15.0,11979
1006016,P00052142,M,46-50,1,B,1,1,8,14.0,,5931
1001297,P00026242,M,26-35,7,A,4+,0,8,,,3919
1005575,P00106742,M,36-45,7,C,2,0,3,5.0,,13423
1003353,P00121642,M,36-45,17,A,3,0,5,14.0,,8855
1002483,P00103242,M,55+,13,C,3,1,8,,,7767
1001503,P00173842,M,26-35,12,A,2,0,1,2.0,15.0,3956
1004725,P0096642,M,36-45,5,A,2,0,2,3.0,4.0,9758
1004422,P0097242,M,26-35,5,A,1,1,1,16.0,,15199
1005957,P00250242,M,18-25,20,B,1,1,5,,,1787
1005634,P00117942,M,26-35,14,A,3,1,5,15.0,,8851
1000549,P00053342,M,26-35,6,A,3,0,1,2.0,4.0,4040
1002380,P00223142,M,26-35,4,A,0,1,5,,,3430
1001366,P00350442,M,0-17,10,C,0,0,2,3.0,15.0,10097
1000767,P00117942,M,26-35,12,C,1,0,5,15.0,,8595
1005624,P00278942,M,26-35,7,C,1,0,1,2.0,3.0,4512
1002063,P00277442,M,26-35,4,A,3,0,1,6.0,15.0,11733
1002297,P00111842,M,55+,13,C,4+,1,8,,,9754
1004745,P00085942,F,18-25,4,C,4+,0,2,4.0,8.0,16244
1002304,P00217942,M,46-50,12,B,2,1,5,,,5271
1002862,P00111142,M,46-50,7,C,3,1,1,15.0,16.0,15664
1005759,P00302842,F,26-35,1,A,2,0,8,13.0,,7968
1001335,P00344242,M,36-45,0,C,1,0,8,10.0,,9962
1001447,P00304142,M,18-25,4,A,0,0,5,11.0,,7066
1005107,P00249642,F,46-50,0,B,0,0,3,5.0,,13522
1001998,P00270842,F,51-55,9,B,2,1,5,,,6954
1004661,P00346242,M,46-50,15,B,4+,1,1,15.0,,15396
1004406,P00117942,M,26-35,16,B,2,1,5,15.0,,6889
1004728,P00114542,M,26-35,19,B,3,0,5,,,6911
1005114,P00059442,F,0-17,10,C,2,0,6,8.0,16.0,4144
1005633,P00237542,M,51-55,1,C,1,1,1,15.0,16.0,11464
1005233,P00283942,M,26-35,5,B,0,1,5,,,3660
1000235,P00328942,M,26-35,0,B,0,0,5,6.0,8.0,6882
1004905,P00119142,F,46-50,1,C,3,1,3,4.0,12.0,10661
1005612,P00249542,F,26-35,1,A,2,0,1,5.0,15.0,7692
1003833,P00034442,M,26-35,1,B,2,0,1,14.0,16.0,15826
1000011,P00159942,F,26-35,1,C,1,0,5,,,6952
1000448,P00042742,M,26-35,17,C,0,0,5,14.0,,7014
1000690,P00129842,M,26-35,12,C,3,0,6,8.0,15.0,16698
1002010,P00147342,M,18-25,4,B,0,0,15,16.0,,4817
1005831,P00238542,M,26-35,1,A,2,1,5,14.0,,7034
1005083,P00251442,M,26-35,4,B,4+,1,5,,,6905
1000995,P00078742,F,18-25,4,C,3,0,5,8.0,14.0,5229
1005281,P00321742,M,26-35,2,A,2,0,5,8.0,17.0,7113
1004682,P00086042,M,26-35,7,B,3,1,8,14.0,17.0,6161
1004277,P00014942,M,36-45,16,A,0,0,8,,,5874
1004776,P00034742,F,26-35,3,C,1,1,5,14.0,17.0,8647
1000271,P00115642,M,18-25,4,C,1,0,8,14.0,,9820
1004404,P00004742,M,26-35,1,B,1,0,6,16.0,,20147
1004984,P00032842,M,36-45,0,A,1,1,8,,,7873
1000461,P00085942,M,51-55,7,B,0,0,2,4.0,8.0,9997
1002105,P00208842,M,26-35,1,A,0,1,11,16.0,,3018
1001472,P00025442,M,26-35,7,C,1,0,1,2.0,9.0,11373
1004524,P00221542,M,26-35,2,A,2,1,5,15.0,,6970
1004682,P00210342,M,26-35,7,B,3,1,3,4.0,,13545
1005134,P00034742,M,26-35,17,B,2,0,5,14.0,17.0,6928
1000780,P00078542,M,26-35,17,B,3,0,1,2.0,16.0,11522
1004447,P00112942,M,46-50,5,B,0,1,1,16.0,,15391
1004887,P00208142,M,18-25,2,B,1,1,8,,,3935
1005624,P00312942,M,26-35,7,C,1,0,8,14.0,,2059
1001171,P00309242,M,46-50,12,A,2,1,5,8.0,,8878
1002172,P00174842,M,18-25,20,B,2,0,17,,,7963
1002176,P00324942,M,0-17,19,B,1,0,5,,,6898
1002015,P00327242,M,18-25,4,B,4+,0,5,8.0,,3519
1003158,P00289942,M,26-35,15,B,1,0,3,4.0,5.0,10982
1003543,P00125142,M,26-35,17,C,2,1,11,,,7410
1001301,P00289642,F,26-35,2,C,1,1,8,,,7991
1004826,P00111142,M,46-50,12,C,1,1,1,15.0,16.0,15165
1004448,P00189542,M,26-35,14,A,0,0,8,17.0,,10019
1005333,P00201442,F,26-35,7,A,4+,0,1,6.0,8.0,12075
1002223,P00178642,M,26-35,2,B,0,1,5,15.0,,5413
1005387,P00120042,F,26-35,1,B,4+,1,1,2.0,,15299
1001451,P00183342,M,36-45,20,B,0,0,5,15.0,18.0,5154
1003839,P00150842,M,51-55,14,C,3,1,11,13.0,16.0,1533
1003824,P00221942,M,26-35,17,A,3,1,1,8.0,,7789
1001260,P00117442,M,26-35,17,B,0,0,5,14.0,,6947
1000199,P0098742,M,18-25,4,B,1,0,8,,,2014
1000496,P00120042,M,18-25,4,A,3,0,1,2.0,,19627
1001767,P00331042,M,26-35,20,C,1,0,5,8.0,,8750
1005733,P00101842,M,26-35,4,B,2,0,6,16.0,,20173
1000437,P00326242,M,36-45,17,C,2,1,2,18.0,,12876
1003511,P00030942,M,51-55,0,C,2,1,4,5.0,9.0,2834
1004967,P00278942,M,18-25,4,C,0,0,1,2.0,3.0,19510
1005370,P00284042,M,26-35,12,C,1,0,8,17.0,,2123
1005647,P00331942,M,18-25,1,C,2,0,5,,,8642
1000174,P00352642,M,26-35,16,C,2,0,1,17.0,,3838
1003853,P00177442,M,26-35,14,B,1,1,1,6.0,8.0,19065
1001120,P00207242,M,18-25,4,A,0,1,5,,,7151
1003157,P00335242,M,26-35,12,C,2,0,5,8.0,,5375
1001680,P00066742,M,26-35,20,A,3,1,13,16.0,,761
1003720,P00302742,M,46-50,7,C,1,0,8,,,5907
1002337,P00184942,M,36-45,17,B,1,0,1,8.0,17.0,19162
1004054,P00313642,M,36-45,3,B,1,0,6,10.0,,16503
1000284,P00052142,M,26-35,12,B,3,1,8,14.0,,9950
1003612,P00058042,M,26-35,14,C,1,1,8,16.0,,7975
1004041,P00351342,M,18-25,3,B,2,0,1,2.0,16.0,8190
1001467,P00241642,M,26-35,5,C,2,0,1,2.0,11.0,11773
1003808,P00359742,M,26-35,7,A,2,1,1,5.0,,7951
1005880,P00254242,M,26-35,1,A,1,1,5,11.0,12.0,7003
1005643,P00306242,F,36-45,1,A,3,1,3,4.0,,8025
1001645,P00219042,F,18-25,9,B,1,1,5,,,5320
1003677,P00142942,F,26-35,12,C,1,0,1,2.0,16.0,19293
1000715,P00110742,M,18-25,0,B,1,0,1,2.0,8.0,19373
1003945,P00110042,F,46-50,1,B,2,0,5,14.0,,6908
1005178,P00183642,M,51-55,0,C,1,1,4,5.0,9.0,2786
1004487,P00037142,M,26-35,7,C,1,0,1,2.0,5.0,11457
1000960,P00365242,M,0-17,10,C,4+,0,5,8.0,,8897
1003834,P00233542,M,18-25,2,B,2,0,1,15.0,,15872
1002177,P00030942,F,36-45,20,C,3,1,4,5.0,9.0,2106
1005209,P00006142,M,51-55,1,C,4+,0,8,,,3957
1001573,P00363942,M,0-17,0,C,4+,0,5,,,7129
1002956,P00037042,M,26-35,12,B,1,0,1,15.0,,15386
1005996,P00173942,F,26-35,0,B,1,1,1,5.0,6.0,11550
1001980,P00118642,M,36-45,7,A,1,0,1,8.0,14.0,19136
1003609,P00304142,F,26-35,17,C,3,0,5,11.0,,6935
1002655,P00328142,M,36-45,7,C,1,0,8,16.0,,6121
1004884,P00116842,M,36-45,14,B,1,0,2,5.0,8.0,13066
1005418,P00051942,F,26-35,0,C,1,1,5,6.0,11.0,5223
1001179,P00295942,M,51-55,1,B,2,1,2,5.0,15.0,13176
1003129,P00308342,M,26-35,7,B,2,0,5,8.0,,3461
1000008,P00163842,M,26-35,12,C,4+,1,8,,,4043
1000934,P00303342,F,36-45,7,A,0,0,1,16.0,,11433
1005068,P00228242,M,36-45,7,C,2,0,8,,,8038
1004362,P00184942,M,26-35,17,B,4+,0,1,8.0,17.0,8148
1002383,P00216342,F,26-35,14,B,3,0,3,4.0,5.0,11070
1000483,P00212242,M,18-25,12,A,4+,0,8,,,9931
1001745,P00184942,M,46-50,0,A,4+,1,1,8.0,17.0,19255
1003778,P00327442,M,26-35,0,B,4+,1,5,8.0,,5201
1004447,P00129742,M,46-50,5,B,0,1,5,8.0,,3428
1003019,P00245642,M,51-55,12,A,0,1,5,11.0,12.0,5286
1004647,P0097042,M,36-45,20,B,1,1,6,,,12458
1000481,P00267142,M,46-50,7,C,2,0,8,12.0,,6101
1001342,P00049942,M,36-45,0,C,4+,0,11,15.0,,3113
1002038,P00348942,F,46-50,1,B,3,1,8,13.0,,7978
1001029,P00205942,M,26-35,0,B,0,0,5,8.0,14.0,5480
1001069,P00052142,M,26-35,20,A,4+,0,8,14.0,,4028
1000469,P00085342,M,36-45,6,B,0,1,10,13.0,,23625
1002700,P00029242,M,26-35,7,C,2,1,8,,,6098
1004354,P00221442,M,36-45,14,B,2,0,1,2.0,5.0,4150
1000731,P00195642,M,46-50,3,A,0,1,5,,,5201
1001010,P00140742,M,26-35,0,A,1,0,1,15.0,,3842
1004279,P00046742,M,26-35,16,B,1,0,1,2.0,15.0,19062
1001387,P00087342,F,51-55,13,B,1,1,5,14.0,16.0,5174
1003994,P00313342,M,51-55,7,B,2,1,5,,,8857
1001767,P00214242,M,26-35,20,C,1,0,1,16.0,,7768
1003659,P00293242,M,18-25,4,C,1,0,8,16.0,,9767
1001767,P00258842,M,26-35,20,C,1,0,5,,,3612
1003726,P0096342,M,26-35,17,C,3,1,8,,,6120
1003483,P00136742,F,46-50,7,B,0,1,1,14.0,16.0,11980
1002910,P00123142,M,0-17,19,C,0,0,11,,,1666
1002474,P00059442,M,26-35,12,C,2,0,6,8.0,16.0,16498
1003479,P00110942,M,18-25,4,C,2,0,1,2.0,,15193
1001054,P00057342,M,0-17,10,C,1,0,4,5.0,,3436
1003771,P00258942,M,26-35,1,B,0,0,5,11.0,,1977
1000881,P00061042,M,18-25,14,A,1,0,8,16.0,,5866
1000577,P00274142,M,36-45,0,A,3,0,1,,,19610
1003391,P00230942,M,18-25,4,A,0,0,5,14.0,,8834
1003667,P00139942,F,0-17,10,C,1,0,5,,,8864
1002242,P00278542,M,18-25,4,A,2,0,8,,,4063
1001613,P00044442,M,18-25,20,A,1,0,1,16.0,,15227
1000165,P00349442,M,18-25,16,A,1,0,6,8.0,,16039
1000026,P00154642,M,26-35,7,B,2,1,8,,,9983
1005682,P00170542,M,18-25,0,B,2,0,5,8.0,,8792
1003259,P00190342,F,18-25,4,A,2,0,4,12.0,,2862
1001128,P00059442,M,26-35,1,A,2,0,6,8.0,16.0,16182
1005824,P00004142,M,18-25,12,B,1,0,8,17.0,,7883
1003761,P00110842,M,26-35,17,C,2,1,1,2.0,5.0,19180
1005442,P00220442,M,26-35,7,C,3,1,5,14.0,,8647
1000559,P00018042,F,26-35,7,C,1,0,15,16.0,,12913
1000470,P0096742,F,0-17,10,C,2,0,2,4.0,12.0,16174
1000695,P00123442,F,18-25,1,A,2,0,5,11.0,,6953
1005077,P00333342,M,26-35,2,A,0,0,5,8.0,,5455
1000780,P00120042,M,26-35,17,B,3,0,1,2.0,,15708
1001369,P00117142,M,26-35,5,B,1,1,2,17.0,,15957
1001284,P00247142,M,46-50,16,A,1,1,8,15.0,16.0,6152
1002581,P00220342,M,26-35,11,A,1,0,5,,,5335
1005744,P0096742,F,26-35,4,A,2,0,2,4.0,12.0,13096
1004021,P00087642,M,51-55,20,B,1,1,5,14.0,,8806
1000702,P00313342,M,36-45,7,B,2,1,5,,,8637
1002804,P00021642,F,36-45,0,C,2,0,8,14.0,,7882
1000352,P00005342,M,18-25,4,A,0,0,4,5.0,,2107
1005954,P00088242,M,46-50,11,A,2,1,6,10.0,13.0,11977
1003380,P00116042,M,51-55,0,B,2,1,8,,,10017
1004962,P00113942,M,26-35,6,B,1,0,8,,,8003
1005317,P00365242,F,26-35,0,A,1,0,5,8.0,,8890
1001010,P00359742,M,26-35,0,A,1,0,1,5.0,,7709
1001299,P00240142,M,26-35,14,B,1,0,5,,,7001
1004934,P00283942,F,26-35,0,A,2,0,5,,,7140
1003894,P00106042,M,36-45,16,A,2,1,5,,,8651
1002941,P00277442,M,36-45,12,B,1,1,1,6.0,15.0,12057
1001088,P00084342,F,0-17,10,A,3,0,13,16.0,,943
1004171,P00118742,M,55+,16,C,2,1,5,11.0,,8573
1000762,P00274242,M,0-17,10,C,2,0,1,,,15729
1004305,P00261542,F,46-50,17,B,1,1,16,,,20426
1003695,P00000642,M,26-35,2,A,2,0,1,6.0,16.0,15480
1000791,P00173842,M,36-45,7,B,1,0,1,2.0,15.0,12004
1005046,P00142142,M,26-35,16,A,0,0,1,2.0,15.0,15620
1004305,P00254242,F,46-50,17,B,1,1,5,11.0,12.0,5449
1005029,P00035842,M,26-35,4,C,1,1,5,6.0,9.0,8594
1001501,P00233942,M,26-35,11,A,3,0,1,15.0,,15619
1000416,P00250942,M,46-50,14,C,3,1,11,16.0,,2975
1003401,P00244042,M,36-45,7,B,1,0,1,2.0,15.0,11445
1000843,P00003942,M,26-35,7,B,2,1,5,14.0,,6969
1003562,P00045042,F,26-35,6,B,4+,0,6,8.0,16.0,8671
1000216,P00037142,M,46-50,13,B,1,0,1,2.0,5.0,11703
1001133,P00208942,M,18-25,2,C,0,0,6,,,11995
1003555,P00116842,M,55+,7,C,1,0,2,5.0,8.0,13235
1004140,P00177842,M,26-35,0,B,4+,0,8,,,6190
1000769,P00085342,M,46-50,17,C,4+,1,10,13.0,,23585
1005085,P00324342,M,55+,17,C,0,0,8,14.0,,9929
1000181,P00145742,M,18-25,17,C,1,0,1,2.0,,15658
1005124,P00109842,M,36-45,2,B,1,0,8,,,6084
1003003,P00023642,M,18-25,15,B,3,0,8,12.0,,6062
1003474,P00317842,M,36-45,11,C,4+,1,8,,,7821
1001716,P00150342,M,26-35,0,B,0,0,8,14.0,,4087
1000550,P00102442,M,46-50,8,B,1,1,8,,,4235
1005623,P00230842,M,26-35,11,B,2,1,8,,,7970
1001727,P00259342,M,36-45,16,B,2,1,5,9.0,,6912
1004528,P00249742,M,26-35,14,C,1,0,1,15.0,18.0,4087
1001470,P00187542,M,18-25,4,A,1,1,5,18.0,,3546
1004801,P00111242,M,26-35,4,C,3,0,1,18.0,,19136
1005519,P00117942,M,36-45,15,C,3,0,5,15.0,,7130
1001360,P00021742,M,26-35,20,C,1,1,5,,,8654
1000877,P00234842,M,26-35,0,B,1,1,5,6.0,16.0,6935
1000823,P00199442,M,26-35,0,C,1,0,5,9.0,,7113
1001203,P00173242,F,26-35,1,A,3,0,5,,,5473
1003285,P00052842,M,26-35,4,B,3,0,10,15.0,,18973
1005697,P00286742,M,26-35,0,B,1,0,1,16.0,,19010
1001182,P00293242,M,0-17,10,B,3,0,8,16.0,,5860
1004472,P00338442,F,46-50,16,B,0,1,1,16.0,,15613
1001177,P00332242,F,26-35,17,C,2,1,1,16.0,,15299
1001068,P00325742,F,18-25,4,B,2,0,2,9.0,,10134
1000934,P00108042,F,36-45,7,A,0,0,5,,,5337
1001150,P00247742,F,26-35,20,A,1,0,8,,,2298
1003754,P00252642,M,55+,7,C,1,1,8,,,7773
1003415,P00232442,M,36-45,7,C,0,0,5,,,7089
1005314,P00274942,F,26-35,0,A,2,0,8,,,7913
1001790,P00122442,M,26-35,0,C,1,0,1,11.0,15.0,19177
1002887,P00029542,M,26-35,3,B,3,1,1,2.0,18.0,7834
1000543,P00221942,M,26-35,5,B,4+,1,1,8.0,,15555
1003618,P00119242,M,55+,17,A,4+,1,18,,,3052
1001286,P00350442,M,36-45,17,A,1,0,2,3.0,15.0,13166
1004408,P00193042,F,46-50,2,B,1,1,5,6.0,16.0,3447
1000756,P00157542,M,36-45,0,C,2,0,8,14.0,,5937
1002898,P00058042,M,18-25,4,B,4+,0,8,16.0,,10026
1000954,P00225042,F,26-35,0,B,1,1,8,,,9838
1003014,P00367542,M,36-45,7,B,4+,1,5,,,1853
1004962,P00010742,M,26-35,6,B,1,0,1,8.0,17.0,19315
1004898,P00058142,M,26-35,1,B,1,1,3,4.0,12.0,10586
1004126,P00307542,M,26-35,17,B,1,0,1,15.0,,15198
1005256,P00034642,M,26-35,16,B,4+,1,4,5.0,,1415
1003049,P00087142,F,51-55,0,C,0,1,13,14.0,16.0,745
1003399,P00155742,M,26-35,4,C,1,0,8,,,7788
1000099,P00183942,F,0-17,10,C,1,0,3,4.0,,10903
1001263,P00229742,M,0-17,10,B,4+,0,1,16.0,,15496
1005037,P00156242,M,36-45,12,C,0,1,4,5.0,9.0,1389
1001071,P00248742,M,51-55,16,C,0,0,5,,,8708
1001127,P00332242,M,26-35,0,C,1,0,1,16.0,,15646
1001737,P00059642,M,36-45,20,B,3,0,1,2.0,3.0,19212
1002249,P00190542,M,26-35,5,C,3,0,3,4.0,,8015
1004028,P00336942,M,26-35,4,A,2,0,5,,,6952
1001860,P00051642,M,55+,16,C,1,0,8,,,5909
1000220,P00160042,M,26-35,12,A,3,0,1,13.0,16.0,11554
1003604,P00213242,F,0-17,10,C,1,0,5,8.0,,8604
1002863,P00032842,F,26-35,2,B,1,0,8,,,6031
1003302,P00150342,M,26-35,17,C,4+,0,8,14.0,,8026
1003391,P00124642,M,18-25,4,A,0,0,16,,,20192
1004279,P00147742,M,26-35,16,B,1,0,1,16.0,,15682
1005795,P00003242,M,26-35,1,A,1,1,8,15.0,,8094
1001243,P00319342,M,36-45,15,B,4+,1,5,8.0,,7106
1004626,P00115542,M,26-35,14,B,4+,0,8,,,9825
1004848,P00329542,F,36-45,6,C,3,0,1,15.0,16.0,15177
1001506,P00313342,M,26-35,7,C,4+,1,5,,,7173
1000899,P00007342,F,26-35,1,B,3,1,8,14.0,,8085
1005364,P00002142,F,26-35,3,A,3,0,1,5.0,8.0,11431
1002733,P00313542,M,46-50,17,B,1,1,5,8.0,,7054
1000929,P00338942,M,26-35,15,A,1,0,1,8.0,17.0,11462
1002316,P00150542,M,36-45,0,B,0,0,5,,,5269
1003770,P00124242,F,36-45,3,C,1,1,11,14.0,,3177
1004807,P00116342,M,0-17,2,A,1,0,2,,,16006
1005526,P00189542,F,36-45,2,A,0,0,8,17.0,,7996
1001380,P00255842,M,0-17,10,C,0,0,16,,,16189
1003916,P00220142,M,26-35,4,A,2,1,1,15.0,,11882
1004033,P00145042,M,26-35,6,B,1,0,1,2.0,5.0,18967
1003499,P00118442,M,26-35,3,A,2,0,1,2.0,,15395
1001797,P00210042,M,36-45,7,C,2,0,8,14.0,,7956
1002953,P00295942,M,26-35,20,C,1,1,2,5.0,15.0,3636
1001357,P00233142,M,46-50,0,C,1,1,1,11.0,15.0,7586
1004962,P00283142,M,26-35,6,B,1,0,13,14.0,16.0,764
1005632,P00009342,F,18-25,4,C,2,0,1,16.0,,15807
1002329,P00183842,F,55+,15,C,1,1,4,9.0,12.0,2098
1003679,P00130742,M,26-35,4,A,2,0,1,14.0,17.0,19318
1005623,P00275842,M,26-35,11,B,2,1,2,9.0,15.0,10047
1002507,P00008542,M,26-35,4,A,0,1,2,8.0,,12844
1002106,P00138542,F,18-25,20,A,3,1,5,6.0,,7061
1002143,P00159542,M,18-25,4,B,2,0,10,15.0,16.0,19254
1003454,P00178942,M,18-25,0,A,1,1,5,8.0,,8583
1002590,P00345142,M,18-25,4,A,0,0,5,11.0,,3485
1003367,P00323742,M,51-55,16,A,1,1,8,,,7842
1005717,P00299542,M,26-35,0,B,3,1,8,,,7999
1005187,P00129842,M,18-25,16,C,1,0,6,8.0,15.0,19980
1004435,P00279442,M,26-35,7,C,1,0,16,,,16877
1004112,P00199442,M,46-50,18,B,3,1,5,9.0,,8608
1001680,P00225742,M,26-35,20,A,3,1,2,4.0,,3195
1000824,P00345942,M,36-45,12,A,2,1,8,15.0,,7762
1004213,P00173842,M,36-45,7,B,4+,0,1,2.0,15.0,19440
1002073,P00010242,F,18-25,4,B,4+,0,5,,,8663
1003301,P00005742,F,26-35,2,B,3,0,8,14.0,,8001
1005511,P00273742,M,46-50,1,B,1,1,1,17.0,,19524
1004089,P00346642,M,26-35,7,A,1,0,8,,,4158
1001941,P00175742,M,36-45,17,A,1,0,8,17.0,,8032
1001552,P00219242,M,46-50,20,B,1,1,4,5.0,,2172
1002304,P00093342,M,46-50,12,B,2,1,1,8.0,18.0,15194
1003371,P00265342,M,26-35,2,A,3,0,7,,,16656
1005653,P00335542,M,51-55,1,B,1,0,8,,,6171
1004508,P00289342,M,26-35,20,A,2,0,5,8.0,14.0,5184
1004213,P00307642,M,36-45,7,B,4+,0,5,6.0,,5313
1000757,P00100442,M,26-35,12,A,1,0,2,4.0,5.0,9523
1003410,P00170342,M,36-45,1,B,3,1,1,15.0,,4004
1001837,P00327142,M,26-35,2,B,1,0,8,15.0,,3950
1002281,P00085942,M,46-50,11,A,4+,0,2,4.0,8.0,16334
1002688,P00295942,M,26-35,17,C,2,0,2,5.0,15.0,9722
1000480,P00327842,F,18-25,4,C,1,0,8,16.0,,8056
1004337,P00334042,M,18-25,20,C,4+,0,1,11.0,15.0,15467
1004507,P0096642,M,18-25,4,B,1,1,2,3.0,4.0,9906
1001115,P00037342,F,26-35,1,C,0,0,8,11.0,,6127
1001088,P00011642,F,0-17,10,A,3,0,8,,,5910
1001120,P00137242,M,18-25,4,A,0,1,5,,,6990
1003311,P00002242,M,26-35,4,A,4+,0,6,8.0,16.0,12028
1001680,P00191142,M,26-35,20,A,3,1,4,15.0,,2747
1004609,P00242742,F,26-35,4,B,0,0,1,2.0,9.0,7861
1005566,P00102242,M,36-45,7,C,2,0,8,12.0,,6096
1004375,P00196242,F,26-35,5,B,1,0,3,4.0,5.0,13459
1005347,P00068942,M,26-35,6,A,1,0,5,,,3699
1004435,P00117942,M,26-35,7,C,1,0,5,15.0,,8618
1004014,P00032442,M,26-35,0,C,2,1,5,,,8641
1002168,P00274942,M,0-17,10,B,4+,0,8,,,9737
1005922,P00209842,M,55+,3,C,3,0,5,8.0,,8694
1003661,P00124842,M,36-45,12,C,0,1,11,,,3081
1003672,P00346942,M,36-45,5,C,4+,0,1,5.0,,8120
1000748,P00368142,M,26-35,0,C,4+,0,2,15.0,,10066
1004238,P00088842,M,36-45,16,B,3,0,8,,,8141
1003391,P00100642,M,18-25,4,A,0,0,5,15.0,,7142
1002116,P00259442,M,18-25,4,B,4+,1,5,,,5467
1002825,P00103942,F,26-35,20,B,1,1,8,,,5957
1003930,P00114342,M,55+,3,C,0,1,1,8.0,17.0,15387
1001396,P00118542,F,26-35,12,A,4+,1,5,8.0,,5154
1001761,P00110742,M,36-45,0,C,2,0,1,2.0,8.0,7914
1001802,P00084542,M,18-25,4,A,3,0,5,,,6953
1000355,P00053842,M,18-25,3,B,2,0,4,5.0,12.0,791
1002109,P00042142,M,26-35,16,B,2,0,1,2.0,6.0,12084
1004791,P00124342,M,18-25,4,A,2,0,11,,,4562
1001383,P00102842,F,26-35,7,A,1,0,8,,,8114
1003066,P00053842,M,18-25,4,A,2,0,4,5.0,12.0,2146
1003792,P00058442,M,26-35,6,A,1,0,5,14.0,,6897
1000692,P00016742,F,26-35,0,A,0,1,1,15.0,16.0,8177
